global_row,task,episode,init_state_id,noise_seed,failure,length,fold,variant,threshold,first_alarm_query,original_first_alarm_query
6113,libero_goal/put_the_wine_bottle_on_the_rack,113,14,1009,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6114,libero_goal/put_the_wine_bottle_on_the_rack,114,14,1010,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6115,libero_goal/put_the_wine_bottle_on_the_rack,115,14,1011,False,14,libero_goal_20260909,original,2.4570610523223877,12,12
6116,libero_goal/put_the_wine_bottle_on_the_rack,116,14,1012,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6117,libero_goal/put_the_wine_bottle_on_the_rack,117,14,1013,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6118,libero_goal/put_the_wine_bottle_on_the_rack,118,14,1014,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6119,libero_goal/put_the_wine_bottle_on_the_rack,119,14,1015,False,14,libero_goal_20260909,original,2.4570610523223877,12,12
6120,libero_goal/put_the_wine_bottle_on_the_rack,120,15,1008,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6121,libero_goal/put_the_wine_bottle_on_the_rack,121,15,1009,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6122,libero_goal/put_the_wine_bottle_on_the_rack,122,15,1010,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6123,libero_goal/put_the_wine_bottle_on_the_rack,123,15,1011,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6124,libero_goal/put_the_wine_bottle_on_the_rack,124,15,1012,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6125,libero_goal/put_the_wine_bottle_on_the_rack,125,15,1013,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6126,libero_goal/put_the_wine_bottle_on_the_rack,126,15,1014,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6127,libero_goal/put_the_wine_bottle_on_the_rack,127,15,1015,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6128,libero_goal/put_the_wine_bottle_on_the_rack,128,16,1008,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6129,libero_goal/put_the_wine_bottle_on_the_rack,129,16,1009,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6130,libero_goal/put_the_wine_bottle_on_the_rack,130,16,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6131,libero_goal/put_the_wine_bottle_on_the_rack,131,16,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6132,libero_goal/put_the_wine_bottle_on_the_rack,132,16,1012,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6133,libero_goal/put_the_wine_bottle_on_the_rack,133,16,1013,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6134,libero_goal/put_the_wine_bottle_on_the_rack,134,16,1014,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6135,libero_goal/put_the_wine_bottle_on_the_rack,135,16,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6136,libero_goal/put_the_wine_bottle_on_the_rack,136,17,1008,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
6137,libero_goal/put_the_wine_bottle_on_the_rack,137,17,1009,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
6138,libero_goal/put_the_wine_bottle_on_the_rack,138,17,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6139,libero_goal/put_the_wine_bottle_on_the_rack,139,17,1011,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6140,libero_goal/put_the_wine_bottle_on_the_rack,140,17,1012,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
6141,libero_goal/put_the_wine_bottle_on_the_rack,141,17,1013,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
6142,libero_goal/put_the_wine_bottle_on_the_rack,142,17,1014,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6143,libero_goal/put_the_wine_bottle_on_the_rack,143,17,1015,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
6144,libero_goal/put_the_wine_bottle_on_the_rack,144,18,1008,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6145,libero_goal/put_the_wine_bottle_on_the_rack,145,18,1009,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6146,libero_goal/put_the_wine_bottle_on_the_rack,146,18,1010,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6147,libero_goal/put_the_wine_bottle_on_the_rack,147,18,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6148,libero_goal/put_the_wine_bottle_on_the_rack,148,18,1012,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6149,libero_goal/put_the_wine_bottle_on_the_rack,149,18,1013,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6150,libero_goal/put_the_wine_bottle_on_the_rack,150,18,1014,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6151,libero_goal/put_the_wine_bottle_on_the_rack,151,18,1015,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6152,libero_goal/put_the_wine_bottle_on_the_rack,152,19,1008,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6153,libero_goal/put_the_wine_bottle_on_the_rack,153,19,1009,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6154,libero_goal/put_the_wine_bottle_on_the_rack,154,19,1010,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6155,libero_goal/put_the_wine_bottle_on_the_rack,155,19,1011,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6156,libero_goal/put_the_wine_bottle_on_the_rack,156,19,1012,True,30,libero_goal_20260909,original,2.4570610523223877,19,19
6157,libero_goal/put_the_wine_bottle_on_the_rack,157,19,1013,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6158,libero_goal/put_the_wine_bottle_on_the_rack,158,19,1014,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6159,libero_goal/put_the_wine_bottle_on_the_rack,159,19,1015,False,16,libero_goal_20260909,original,2.4570610523223877,12,12
6160,libero_goal/put_the_wine_bottle_on_the_rack,160,20,1008,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
6161,libero_goal/put_the_wine_bottle_on_the_rack,161,20,1009,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6162,libero_goal/put_the_wine_bottle_on_the_rack,162,20,1010,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
6163,libero_goal/put_the_wine_bottle_on_the_rack,163,20,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6164,libero_goal/put_the_wine_bottle_on_the_rack,164,20,1012,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
6165,libero_goal/put_the_wine_bottle_on_the_rack,165,20,1013,False,15,libero_goal_20260909,original,2.4570610523223877,10,10
6166,libero_goal/put_the_wine_bottle_on_the_rack,166,20,1014,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6167,libero_goal/put_the_wine_bottle_on_the_rack,167,20,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6168,libero_goal/put_the_wine_bottle_on_the_rack,168,21,1008,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6169,libero_goal/put_the_wine_bottle_on_the_rack,169,21,1009,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6170,libero_goal/put_the_wine_bottle_on_the_rack,170,21,1010,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6171,libero_goal/put_the_wine_bottle_on_the_rack,171,21,1011,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6172,libero_goal/put_the_wine_bottle_on_the_rack,172,21,1012,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6173,libero_goal/put_the_wine_bottle_on_the_rack,173,21,1013,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6174,libero_goal/put_the_wine_bottle_on_the_rack,174,21,1014,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6175,libero_goal/put_the_wine_bottle_on_the_rack,175,21,1015,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6176,libero_goal/put_the_wine_bottle_on_the_rack,176,22,1008,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6177,libero_goal/put_the_wine_bottle_on_the_rack,177,22,1009,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6178,libero_goal/put_the_wine_bottle_on_the_rack,178,22,1010,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6179,libero_goal/put_the_wine_bottle_on_the_rack,179,22,1011,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6180,libero_goal/put_the_wine_bottle_on_the_rack,180,22,1012,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6181,libero_goal/put_the_wine_bottle_on_the_rack,181,22,1013,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6182,libero_goal/put_the_wine_bottle_on_the_rack,182,22,1014,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6183,libero_goal/put_the_wine_bottle_on_the_rack,183,22,1015,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6184,libero_goal/put_the_wine_bottle_on_the_rack,184,23,1008,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6185,libero_goal/put_the_wine_bottle_on_the_rack,185,23,1009,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6186,libero_goal/put_the_wine_bottle_on_the_rack,186,23,1010,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6187,libero_goal/put_the_wine_bottle_on_the_rack,187,23,1011,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6188,libero_goal/put_the_wine_bottle_on_the_rack,188,23,1012,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6189,libero_goal/put_the_wine_bottle_on_the_rack,189,23,1013,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6190,libero_goal/put_the_wine_bottle_on_the_rack,190,23,1014,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6191,libero_goal/put_the_wine_bottle_on_the_rack,191,23,1015,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6192,libero_goal/put_the_wine_bottle_on_the_rack,192,24,1008,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6193,libero_goal/put_the_wine_bottle_on_the_rack,193,24,1009,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6194,libero_goal/put_the_wine_bottle_on_the_rack,194,24,1010,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6195,libero_goal/put_the_wine_bottle_on_the_rack,195,24,1011,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6196,libero_goal/put_the_wine_bottle_on_the_rack,196,24,1012,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6197,libero_goal/put_the_wine_bottle_on_the_rack,197,24,1013,False,18,libero_goal_20260909,original,2.4570610523223877,-1,-1
6198,libero_goal/put_the_wine_bottle_on_the_rack,198,24,1014,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6199,libero_goal/put_the_wine_bottle_on_the_rack,199,24,1015,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6200,libero_goal/put_the_wine_bottle_on_the_rack,200,25,1008,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6201,libero_goal/put_the_wine_bottle_on_the_rack,201,25,1009,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6202,libero_goal/put_the_wine_bottle_on_the_rack,202,25,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6203,libero_goal/put_the_wine_bottle_on_the_rack,203,25,1011,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6204,libero_goal/put_the_wine_bottle_on_the_rack,204,25,1012,False,14,libero_goal_20260909,original,2.4570610523223877,12,12
6205,libero_goal/put_the_wine_bottle_on_the_rack,205,25,1013,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6206,libero_goal/put_the_wine_bottle_on_the_rack,206,25,1014,False,15,libero_goal_20260909,original,2.4570610523223877,13,13
6207,libero_goal/put_the_wine_bottle_on_the_rack,207,25,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6208,libero_goal/put_the_wine_bottle_on_the_rack,208,26,1008,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6209,libero_goal/put_the_wine_bottle_on_the_rack,209,26,1009,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6210,libero_goal/put_the_wine_bottle_on_the_rack,210,26,1010,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6211,libero_goal/put_the_wine_bottle_on_the_rack,211,26,1011,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6212,libero_goal/put_the_wine_bottle_on_the_rack,212,26,1012,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6213,libero_goal/put_the_wine_bottle_on_the_rack,213,26,1013,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6214,libero_goal/put_the_wine_bottle_on_the_rack,214,26,1014,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6215,libero_goal/put_the_wine_bottle_on_the_rack,215,26,1015,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6216,libero_goal/put_the_wine_bottle_on_the_rack,216,27,1008,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6217,libero_goal/put_the_wine_bottle_on_the_rack,217,27,1009,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6218,libero_goal/put_the_wine_bottle_on_the_rack,218,27,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6219,libero_goal/put_the_wine_bottle_on_the_rack,219,27,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6220,libero_goal/put_the_wine_bottle_on_the_rack,220,27,1012,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6221,libero_goal/put_the_wine_bottle_on_the_rack,221,27,1013,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6222,libero_goal/put_the_wine_bottle_on_the_rack,222,27,1014,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6223,libero_goal/put_the_wine_bottle_on_the_rack,223,27,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6224,libero_goal/put_the_wine_bottle_on_the_rack,224,28,1008,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6225,libero_goal/put_the_wine_bottle_on_the_rack,225,28,1009,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6226,libero_goal/put_the_wine_bottle_on_the_rack,226,28,1010,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6227,libero_goal/put_the_wine_bottle_on_the_rack,227,28,1011,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6228,libero_goal/put_the_wine_bottle_on_the_rack,228,28,1012,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6229,libero_goal/put_the_wine_bottle_on_the_rack,229,28,1013,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6230,libero_goal/put_the_wine_bottle_on_the_rack,230,28,1014,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6231,libero_goal/put_the_wine_bottle_on_the_rack,231,28,1015,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6232,libero_goal/put_the_wine_bottle_on_the_rack,232,29,1008,False,15,libero_goal_20260909,original,2.4570610523223877,10,10
6233,libero_goal/put_the_wine_bottle_on_the_rack,233,29,1009,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6234,libero_goal/put_the_wine_bottle_on_the_rack,234,29,1010,False,16,libero_goal_20260909,original,2.4570610523223877,-1,-1
6235,libero_goal/put_the_wine_bottle_on_the_rack,235,29,1011,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6236,libero_goal/put_the_wine_bottle_on_the_rack,236,29,1012,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6237,libero_goal/put_the_wine_bottle_on_the_rack,237,29,1013,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6238,libero_goal/put_the_wine_bottle_on_the_rack,238,29,1014,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6239,libero_goal/put_the_wine_bottle_on_the_rack,239,29,1015,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6240,libero_goal/put_the_wine_bottle_on_the_rack,240,30,1008,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6241,libero_goal/put_the_wine_bottle_on_the_rack,241,30,1009,False,25,libero_goal_20260909,original,2.4570610523223877,13,13
6242,libero_goal/put_the_wine_bottle_on_the_rack,242,30,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6243,libero_goal/put_the_wine_bottle_on_the_rack,243,30,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6244,libero_goal/put_the_wine_bottle_on_the_rack,244,30,1012,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6245,libero_goal/put_the_wine_bottle_on_the_rack,245,30,1013,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6246,libero_goal/put_the_wine_bottle_on_the_rack,246,30,1014,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6247,libero_goal/put_the_wine_bottle_on_the_rack,247,30,1015,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6248,libero_goal/put_the_wine_bottle_on_the_rack,248,31,1008,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6249,libero_goal/put_the_wine_bottle_on_the_rack,249,31,1009,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6250,libero_goal/put_the_wine_bottle_on_the_rack,250,31,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6251,libero_goal/put_the_wine_bottle_on_the_rack,251,31,1011,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6252,libero_goal/put_the_wine_bottle_on_the_rack,252,31,1012,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6253,libero_goal/put_the_wine_bottle_on_the_rack,253,31,1013,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6254,libero_goal/put_the_wine_bottle_on_the_rack,254,31,1014,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6255,libero_goal/put_the_wine_bottle_on_the_rack,255,31,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6256,libero_goal/put_the_wine_bottle_on_the_rack,256,32,1008,False,13,libero_goal_20260909,original,2.4570610523223877,10,10
6257,libero_goal/put_the_wine_bottle_on_the_rack,257,32,1009,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
